Tweet	Offensive	Targeted	Target
@i0n1ca @CloneSandman Ai copil , da i lui ... aia nu e scădere .. aia e praf in ochi .. scrie mi când e 3,8 și mi cer scuze ..	NOT	NULL	NULL
Leoreanu (PNL) : "Astăzi au avut loc niște concluzii" - Unde au avut loc?! Că aveți capu' mic. Nuie loc de concluzii.	OFF	TIN	OTH
@Concy90257370 Doamne ajuta la toată lumea sa fie satoasa!	NOT	NULL	NULL
Sa incerci sa manipulezi populatia cu artificii din acestea ieftine de amatori mai inseamna: dispret, lipsa de respect si incapacitatea de ati asuma cu curaj masurile pe care trebuie sa le iei.	NOT	NULL	NULL
Japonia continuă să urle lumii că sunt centrul incompetenței. De asemenea, sunt un membru incompetent.	NOT	NULL	NULL
Acum e drept ca nici conditii ca la Vila Lac nu trebuie sa le asiguram.Alea-s conditii pentru cei care nuau avut serviciu in ultimii 30ani	NOT	NULL	NULL
daca ma mai fute taica-mio la creier jur ca l-oi păli	OFF	TIN	IND
Salarii micsorate la CSM!	NOT	NULL	NULL
Mercur retrograd, și uite cum noul virus a făcut horoscopul inutil !	NOT	NULL	NULL
frate am vrut sa ma programez la tuns la o frizerie si cica scuze tundem doar barbati coaie am parul mai scurt decat tine si vreau o tunsoare barbateasca :((	OFF	TIN	OTH
@MarmotaDeCampie e autorizată o deplasare pe săptămînă pentru alimente	NOT	NULL	NULL
Există motive populare să te împotrivești recomandărilor.	NOT	NULL	NULL
@denis26_denise @SanduGeorgeCla1 Desigur, și dacă considerăm și ceilalți factori existenți până acum asta nu e decât un factor major în plus.Nici de sus nu suntem ajutați cu măsuri concrete!E nevoie de ancore pentru societate, nu de "vom face/drege"	NOT	NULL	NULL
Trăim vremuri când a face cumpărături la supermarket e ca o joacă în ruleta rusească.	NOT	NULL	NULL
@subiectiv Păi nu trebuia să se oprească la peste 20 de grade?	NOT	NULL	NULL
@Observator_TV Disperati?Protest ? Cand nivelul prostiei este asa de mare ar trebui sa fie lasati acolo sa moara de foame ...Suntem in carantina la nivel european de cateva zile, multe tari au anuntat din timp inchiderea granitelor	OFF	TIN	IND
@JezTiny fa mizerie care esti,daca te fute covid19 in cur cum te-ai simti ???	OFF	TIN	IND
#Iohannis: Rolul SRI este esenţial în contextul pandemiei de #coronavirus	NOT	NULL	NULL
Campania de promotii de primavara	NOT	NULL	NULL
Guvernul ia azi în discuție o decizie privind casarea unor macazuri luată de CFR SA acum trei ani	NOT	NULL	NULL
@santaromica P.S. Am găsit. Numărul de teste efectuate : totale și în ziua respectivă.	NOT	NULL	NULL
Comisarul pentru comerț, @PhilHoganEU: Ne confruntăm cu o criză a sănătății publice fără precedent, cu consecințe grave pentru economia europeană. 	NOT	NULL	NULL
Noul ministru propus la Sănătate, Tătaru, are ditamai viloiu' și un apartament de la ANL!!!	NOT	NULL	NULL
@radusmall @ioanapistol Eee, nu eu, vară-mea :)	NOT	NULL	NULL
Andreea Bălan nu poate să-l uite pe George Burcea! Mesajul subliminal transmis pe internet: “Cum de poți zâmbi așa cu gândul în altă parte”?...	NOT	NULL	NULL
Lupta cu coronavirusul. China anunţă, după teste clinice, că medicamentul antiviral pentru gripă Favipiravir este eficient împotriva COVID-19...	NOT	NULL	NULL
Ce sa vezi? Uite ca acum pot sa isi dea demisia in masa. Oare de ce inainte cand erau aceleasi conditii infecte in spitale nu puteau? Cumva din cauza ca riscurile pentru ei erau mici si pacientii puteau sa se duca pe pula cat timp lor le intrau banii bine-mersi?	OFF	UNT	NULL
@aditeaca @denis26_denise Sa arate bine in poza internationala, uite si Romania a luat masuri extraordinare,vaiii, vaiii	NOT	NULL	NULL
Declaraţia zilei aparţine preşedintelui Consiliului Concurenţei, Bogdan Chiriţoiu	NOT	NULL	NULL
Un tânăr de 19 ani a mers pe stradă cu peştişorul din acvariu pus într-o pungă şi le-a spus poliţiştilor că a ieşit din casă ca să-şi plimbe animalul de companie ... 😜	NOT	NULL	NULL
când eram frate cu voi, eram cel mai bun, acum, că vă iau morții în pula, dacă comentați aiurea, nu vă mai convine	OFF	TIN	IND
@lanzhanbarosan Fute l și pe celălalt măcar așa stai in pat și nu pe gresie	OFF	TIN	IND
Restricțiile se termina destul de aleatoriu si parerea mea îi ca politicienii vor lua in calcul situația economică, sfaturile venite din domeniu (oms) si se vor orienta dupa cum au facut alte state deja.	NOT	NULL	NULL
Comisia Europeană constată că statele UE sunt capabile să răspundă doar unui procent de 10% din cererea actuală de echipamente personale de protecţie şi alte dispozitive medicale; majoritatea au stocuri şi capacităţi limitate de a-şi suplimenta producţia #EuropeanUnion #COVID19	NOT	NULL	NULL
Volkswagen: “Piața auto din Germania va reveni la normal în această vară”	NOT	NULL	NULL
Ziua 3 in carantina: m am împrietenit cu fantoma din camera mea care a murit de ciuma bubonică deci putem vorbi de pandemie impreuna ✌🏻	NOT	NULL	NULL
Sunt tare si nimeni nu poate sa ma doboare am putere mare	NOT	NULL	NULL
Sau niste intelegeri respectiv afland, le-a convenit.	NOT	NULL	NULL
@PleuAlexandru4 Da,sunt inf. care se arunca de unii si altii le stiu.	NOT	NULL	NULL
Mi-am luat report pe Facebook, ca mi-am baga pula in gura la bozgori acum vreo luna când era scandalul ala cu cei din SiR Lanka	OFF	TIN	GRP
O aeronavă militară cu 45 de tone de echipament medical din Coreea de Sud a aterizat pe Aeroportul Otopeni	NOT	NULL	NULL
@stiripesurse_ro Lu' Guzganian nici nu-i trece prin barbă că nu cu jalba-n proțap obții ceva de la Sică3, ci dacă le tragi curu'-n proțap.	OFF	TIN	IND
@k0ffy dar cei care deja lucrau de acasa?	NOT	NULL	NULL
@DoarDiana Lasă să nu vină să stea dracu acolo cum au stat și până acum  !	OFF	TIN	IND
Intalniri amoroase in vremea Covid-19 – misiune imposibila? Ce solutii noi au cei singuri?	NOT	NULL	NULL
@Adevarul Poliția ce face ? Izolat la carcera.	NOT	NULL	NULL
@ZoliBara @SorinPaun3 @KlausIohannis Pai idiotule, esti un castrat! Daca ar trebui să mergi la razboi... Dacă ție îți e frica distrusule de un rahat de viroza.	OFF	TIN	IND
inchideti in pula mea mallurile	OFF	UNT	NULL
@AndreiCismaru E ocupată cu decorațiunile de Crăciun, poate-poate de data asta nimerește trofeul Euro.	NOT	NULL	NULL
@KlausIohannis Eu am ramas blocat in America de Sud, Peru. Cum procedez ?	NOT	NULL	NULL
Sigur, sexul e grozav, dar ai experimentat senzația aia când ți-ai dat seama că doar tu ai văzut ultimul pliculeț de drojdie de pe raft la oșan sau carfur?😊	NOT	NULL	NULL
Americanii pun mașina de făcut dolari în funcțiune. FED va împrumuta SUA, care și așa avea datorii imense.	NOT	NULL	NULL
Ba, @Digi24_HD , calculul din studiul ala din 2012 e adevarat doar daca avem 3852 de paturi (pentru 18 milioane de locuitori) SAU cu datele oficiale de la GCS, daca suntem 12 milioane de locuitori. PLM!!!	OFF	TIN	GRP
Nu stiu ce e mai sinistru... Sa iei Covid-19 si sa te tratezi in spitalele din Romania sau sa ti se termine bateriile de la Xbox noaptea.	NOT	NULL	NULL
“ el are boala copilului !!!! minus Virgil !!! “	NOT	NULL	NULL
Iată cum pot obţine firmele Certificatul de Situație de Urgență pentru a primi ajutor de stat -	NOT	NULL	NULL
@diohnisrv Si ti se pare ok sa iasa? Daca oamenii nu inteleg cu frumosul, sa vina armata sa ii bage dracu in casa, daca cu voie buna nu merge.	OFF	TIN	IND
of ca maine tre sa merg sa mi caut alti nadragi vr si io sa stau dracu in casa	OFF	UNT	NULL
Cine vrea sa vb cu mn	NOT	NULL	NULL
@i0n1ca Aha. Nu mai au fonduri.	NOT	NULL	NULL
nu am omorât pe nimeni , am făcut 16 , vreau să văd salam cu pâine	NOT	NULL	NULL
De ziua lui primarul Lucian Morar stă acasă.  Azi, 26 martie 2020, președintele PMP a împlinit 42 de ani !	NOT	NULL	NULL
Totuși, și vocabularul de bază nu e atat de simplu :/	NOT	NULL	NULL
@mihairotar E tragic, știu, dar hai sa ne gândim și la cei care se vindeca sau la asimptomatici. Ca trebuie sa trăiască și ei mai departe. De aia zic, nu am văzut pe nimeni sa își pună problema și nici o analiza nu am văzut pe tema asta, in rest e plin de grafice cu viruși.	NOT	NULL	NULL
@LeroivAmis Evident. Si acum înmulțește cu 100x la nivel național. Eu le-aș face dosar penal pentru abandonarea îndatoririi profesionale in perioada Stării de Urgență. Sunt toți pesedei, nu or să pățească nimic.	NOT	NULL	NULL
Sefa DSP Suceava a demisionat. Secretar de stat: Ne confruntam cu demisii. Demisie si abandon	NOT	NULL	NULL
@MarmotaDeCampie Total. Și ăsta e centrul.	NOT	NULL	NULL
@_lor3scu_ Pana in Martie 2022 au tot timpul din lume. :)	NOT	NULL	NULL
Vivo iQOO Neo 3 apare într-un prim teaser; Va oferi procesor Snapdragon 865, 5G și ecran cu rată de refresh superioară	NOT	NULL	NULL
@TanarulD Cui ii pasă?	NOT	NULL	NULL
Plm! Cand ma apuc sa gatesc, plange ceapa.	OFF	UNT	NULL
@daco_get @bordianu_marian Sa cream o societate libertariana, cu un guvern si administratie mica si eficienta de genul Oradea sau Ciugud.Scoatem afara impostorii din functii publice.	NOT	NULL	NULL
@yoogieboobie Ale ce pula mea	OFF	TIN	IND
deci să mor io dacă am auzit până acu că el zice “te țin de coi”	OFF	UNT	NULL
Istoria cunoaște perioade similare care au fost legate de catastrofe globale, războaie și situații excepționale […]. Globalizarea s-a prăbușit complet, rapid și irevocabil	NOT	NULL	NULL
I-auzi băi băiete, firma lui botezatu tocmai ce a încasat un contract de 18 mil euro ptr combinezoane și măști. Băi ești prost, cum dracu’ au ajuns tocmai la botezatu nene??	OFF	UNT	NULL
De fapt,fără nici un drept,toate drepturile au fost suspendate. Poliția și armata pe străzi pentru a-i identifica și prinde pe eventualii evadați,adică pensionarii	NOT	NULL	NULL
PENIBIL! sa mearga sa pazeasca hotii de lemn scos pe furis din tara	NOT	NULL	NULL
@denis26_denise Ce dracu' să traduc ceva ce nu vezi...	OFF	TIN	IND
E o pandemie in plm da tu lasi sa vina oameni inapoi	OFF	UNT	NULL
@SofiaCovaci Tot e ceva ....PNL USR ???? ....aia nimic ? 😤🤬	NOT	NULL	NULL
S-a lansat Rabla Plus 2020 - Topul celor mai vandute masini electrice si hibrid in Romania	NOT	NULL	NULL
@Alexxandra91 @OrodelDolj @KlausIohannis Intr-adevar, asa este poate. Dar ce nu inteleg majoritatea oamenilor este ca nici toti banii din lume, nici toate masurile din lume nu pot opri acest virus. Nici cel mai smecher conducator. Doar educatia civica poate stopa acest lcru. Asa ca hai sa o lasam mai moale cu politica..	NOT	NULL	NULL
@bogdantatuta @NarcisD @Cernat_Catalin Sigur că nu iese, dar dacă ar trebui să meargă la medic? sau să-și ia o pîine? Noroc că stă în România unde regulile sînt altfel	NOT	NULL	NULL
Curtea de Apel Ploiești a decis definitiv, luni, să înlocuiască măsura arestului preventiv cu cea a controlului judiciar în cazul lui Gelu Oltean, fostul șef al serviciului secret din Ministerul de Interne.Qest erat demonstratum.Slava KWI !	NOT	NULL	NULL
#Tătaru: Spitalul Judeţean Suceava - focar care a ajuns în acel punct în care a decimat personalul medical	NOT	NULL	NULL
Istet!mai ales daca convingi masele ca ele sunt eroii-salvatori si sa extinzi pe luni de zile masurile(restrictiile), suprimand orice forma de impotrivire sau de a cere explicatii...	NOT	NULL	NULL
daca in luna decembrie o masca sanitara costa 0.25 lei/buc la furnizor, in prezent costa intre 4.5-6 lei/buc.	NOT	NULL	NULL
Bro Ce Pula Mea E Cu Toți Rapperi Ăștia Albi Gen Du-te La Cărturești Coaie 😂😂	OFF	UNT	NULL
Povestea unor tineri voluntari din Sibiu care produc viziere de protectie si le impart gratuit medicilor	NOT	NULL	NULL
Windows 10 are doua noi vulnerabilitati prin care poate fi atacat	NOT	NULL	NULL
De ultimă oră! În această seară au fost raportate încă 3 decese confirmate cu COVID-19 pe teritoriul României. Vezi din ce zonă sunt victimele	NOT	NULL	NULL
@CloneSandman Spuneau ăștia că există document informare oficial, cu nr de înregistrare cu tot ce trebuie	NOT	NULL	NULL
nu stiam ca e un tip la mine in bucatarie si m-am dus la frigider in prosop poate ca vreau putina moarte	NOT	NULL	NULL
@agerpres Niciodata astfel de masuri nu vor putea fi implementate cu vorba buna si ratiunea, statul trebuie sa scoata 'bata" astfel incat populatia sa inteleaga ce trebuie facut. Din pacata Spania si Franta nu au inteles nimic din ce se intampla in Italia....si nici Romania se pare ca nu.	NOT	NULL	NULL
Va vad cum va plangeti ca va plictisiti ca sa stati in case. Plm, eu as vrea sa stau in casa, sa nu ies deloc afara, sa pedalez ca un hamster bicicleta, sa fac flotari, sa citesc si sa comand mancare pentru ca NU SUFAR SA GATESC.	OFF	TIN	OTH
Mesaj de adio al unui tată de 39 de ani: ”Vă rog, nu fiți proști!”	NOT	NULL	NULL
Medicii ne roagă să stăm în casă pentru a nu le da mai mult de muncă.  Noi, Batman: vrem marș pentru a le mulțimi !  Concluzie : stați in plm in case !	OFF	UNT	NULL
tu ioana cum dracu avem acelasi header si efectiv nu m-am luat dupa tine l-am gasit pe pinterest	OFF	TIN	IND
Cum poti completa online o declaratie pe propria raspundere pentru a iesi din casa?	NOT	NULL	NULL
Orasul meu trece prin necaz, Doamne ajuta.	NOT	NULL	NULL
acesta postare este o idee originala asa ca daca doresti si tu sa faci acest lucru pe contul tau nu uita sa imi dai credit. Ideea acestei postari este ca o sa urmeze cateva dansuri facute de charlie d’amelio pe care si eu le stiu face (ca sa raman anonima am pus-o pe charlie)	NOT	NULL	NULL
UNDE DRACU GASESC CERCEI DINASTIA CARE ATARNA CA PLANG EFECTIV	OFF	UNT	NULL
Doi prieteni își petreceau o scurtă vacanță într-o excursie cu bicicletele. S-au oprit pentru a se odihni la un han din sat, au consultat o hartă a traseului, care este reprezentată în ilustrația noastră într-o formă extrem de simp…	NOT	NULL	NULL
Dacă vrea să producă ceva valoros, el este nerăbdător să evadeze din propria viață. Se transformă într-un soi de chirurg și-și diseacă propria viață sub lupă, cu mâna fermă și fără pic de milă.	NOT	NULL	NULL
Cea mai veche dintre minuni, care poate fi admirata și azi, a fost construita în jurul anului 2560 î. Hr.	NOT	NULL	NULL
@OvidiuSky @john0peace @emiltoma_av @DacianSoros Să fim serioși, dacă dai cu dezinfectant pe hârtia aia, se întind semnăturile și ce mai e scris cu pixul, riști să ai probleme la următorul control. De rahat.	OFF	TIN	OTH
Dr. Musta, de la Spitalul de Boli infecțioase "Victor Babeș" din Timișoara, pe care-l cunosc, este un medic foarte bun, excepțional, dar și un om extraordinar, care, contrar butadei "invidia medicorum", recunoaște meritele Prof. Streinu-Cercel.	NOT	NULL	NULL
@LiJiaheng_ m-au ajutat testele de pe sporcle ✌🏻	NOT	NULL	NULL
NeacsuRmn Nu s-a luat nici o masura! Majoritatea produselor s-au scumpit, nu cu mult, dar pt o persoana cu venituri mici, chiar conteaza...	NOT	NULL	NULL
Am mai fumat și azi un pachet din Elveția. Când îmi aproba creditul la banca, îmi voi lua un Huawei. M-am simțit bine și în această după-amiază.	NOT	NULL	NULL
@Costindte Sper sa nici nu se dea stingerea. Voi cei din linia-ntâi 👍🏻👍🏻👍🏻	NOT	NULL	NULL
Și diasporezu p***i! Diagnosticat l-a durut in pix!Un avion întreg a băgat în carantină!Sursa@ ProTv Special live in momentul de față!	OFF	TIN	OTH
In plinda pandemie, sefa DSP Brasov si-a dat demisia: Cand au aflat de coronavirus, jumatate din angajati au intrat in concedii medicale	NOT	NULL	NULL
Oamenii în criză întotdeauna și-au căutat un vinovat pe care să-l încrimineze de toate relele.	NOT	NULL	NULL
Să-mi dea si mie cineva un exemplu de sat in tara asta care poate se administra fara limitele legale UE	NOT	NULL	NULL
@Alexandru_Olah Stai ma ca ala tine si doua d-alea in mana.  Sa il ia dracu 😂	OFF	TIN	IND
Rusia: Putin anunţă o săptămână de concediu cu plată pentru toţi ruşii, cu scopul de a încetini propagarea noului #coronavirus	NOT	NULL	NULL
@halmerb @ECiocu Acum nu mai e la fel. Prețul petrolului nu mai e controlat. La ultima adunare OPEC, rusia și-a pus palma-n fund, iar apoi când s-a răsucit, n-a mai cooperat Arabia Saudită.	OFF	UNT	NULL
@MarmotaDeCampie @GabryIonesc2 @i0n1ca Eu m am retras elegant...Nu e pentru mine discutia asta!!!	NOT	NULL	NULL
#NATO se implica serios. Trebuie intarit ajutorul pentru #Italia, civil si militar. Sa nu cada in plasa murdara a Rusiei si Chinei, care isi raspandesc tentaculele in spatiul aliat profitand de #CoronaPandemie	OFF	UNT	NULL
băga-mi-aș pula, futu-ți pizda mă-tii	OFF	TIN	IND
@basarab84 Relax.Asta e doar un alt cretin cu ifose de Mesia.Cum plm sa dai 600 milioane de coco pe un yacht?	OFF	TIN	IND
Teleorman are un singur angajat care se ocupă de decontaminare în tot județul!...	NOT	NULL	NULL
Uitasem de afirmațiile panicarde ale marelui ‘profesor’ A3 Acum face proiecte cu duamna de voluntari, cine știe ce dracu’ ne mai așteaptă...!	OFF	TIN	OTH
Cel de al patrulea președinte s-a dovedit a fi o formă fără fond. El a continuat cu încăpățânare racilile predecesorului, motiv pentru care al doilea mandat al său a fost denumit „al patrulea mandat Băsescu”.	NOT	NULL	NULL
@VTemeraru @SirGolan Mai prost decat mucavaua! 🤪	OFF	TIN	IND
@stiripesurse_ro Sondaj facut probabil la Bucuresti....situatia reala este inversa.	NOT	NULL	NULL
MApN: La Spitalul Militar de Urgență “Dr. Alexandru Popescu” din Focșani continuă dezinfecția de grad foarte înalt în toate spațiile spitalului	NOT	NULL	NULL
Deprehub, primul hub anti-depresie din România, a deschis o linie telefonică anti-anxietate, în contextul răspândirii infecției cu coronavirus. ❤️	NOT	NULL	NULL
@stefancrisan Nuuuu, aia din biserica au 3 coaie. Baga-mi-aș pula in inima lor, au îmbolnăvit toate oile care nu gândesc	OFF	TIN	GRP
@ing_ro @iamntz Serios?! Atunci poate imi explicati cum in cele din urma a rezolvat fara acele documente carora chiar nu le vedeam rostul… Si chiar si asa, poate ii invatati pe cei care cer astfel de acte sa si explice de ce le cer, nu sa repete de 10 ori ca pentru transparenta…	NOT	NULL	NULL
@DacianSoros @emiltoma_av Pentru ca tva depaseste 25 lei imi cere 2% din valoarea produsului + comision DHL 83 lei :)))	NOT	NULL	NULL
iar ma doare capul fute-m-as in viata	OFF	UNT	NULL
@spuse nu pe dracu😂😂 colcăie bătrânii pe strazi...🙄	OFF	TIN	IND
Of. Abia acum m-am prins. Oamenii ăia de au ras rafturile cu hârtie igienică se pregăteau și pentru momentele alea când îți pică pachetul întreg în spatele mașinii de spălat și n-ai cum să-l scoți de acolo. Nici cu o combinație de făcăleț+furculiță. Bravo, Dana!	NOT	NULL	NULL
Deciziile directorului Transgaz Ion Sterian, lovite de coronavirus	NOT	NULL	NULL
@itmorar Hehe, A revenit de vreme bună, era coordonator responsabil cu campania doamnei dancila. Necrofagi	OFF	TIN	GRP
Apa nu mai e apă, pâinea nu mai e pâine, aerul nu mai e aer, leacurile nu ne mai ajung. Avem liste de cereri. Străzile se golesc. Mașinile se opresc. Piețele pustiesc. Astăzi am vrea să dăm buzna în biserici, dar uleiul din candelă nu-i de ajuns pentru toți.	NOT	NULL	NULL
@sadino22 Seară liniștită Martin!🏕❤🙏🏕🏕	NOT	NULL	NULL
@MaricaPuiu Mai tre sa vina intreruptorul cu dhl care ma obliga sa platesc 100 lei taxe de vama. Produsul a fost 140 lei ... #plm	OFF	UNT	NULL
Prietenii mei sunt la modu yey stau acasa si nu fac nimic	NOT	NULL	NULL
@Adevarul Ce articol de prost gust și ce trist că @Adevarul publică asemenea tentative patetice de jurnalism...	OFF	TIN	GRP
Va funcționa linia verde unde vor putea anunța oamenii, în special cei peste 65 ani, dacă au nevoie de asistență sanitară sau de medicamente etc.? Altfel cum vedeți funcționarea restricționării?”, întreabă Grapini.	NOT	NULL	NULL
ticule dacă fata asta îți fute un șut tu vii după planetă ca satelit	OFF	TIN	IND
Carantina te învață să nu mai urăști orezul și să-ți calculezi fiecare felie de pâine ca să n-o mai mănânci pe toată într-o zi cu singurul borcan de zacuscă din frigider.	NOT	NULL	NULL
Criza coronavirus în Italia: fotbalul a contribuit la răspândirea masivă?	NOT	NULL	NULL
ORBANE las. O în plm cu explicațiile tale. Romanii au nevoie sa știe de unde au bani pt mâncare, rate și chirii. Tu ne furi cu o izolare.	OFF	TIN	IND
nu stiu de voi bro dar #yuta a zis sa dati stream si la mots:7 si la neo zone sau o sa va fure rotulele din genunchi	OFF	TIN	GRP
Schimb mască medicala cu apartament 2 camere zona Militari	NOT	NULL	NULL
Construcția unei echipe în 5 etape… mai importante acum ca niciodată!	NOT	NULL	NULL
@DacAntic @CachetMarie Mulțumesc mult, și chiar imi ar place să mai descopăr și eu mai mult despre țara mea, nu mă duc atât de des acolo	NOT	NULL	NULL
Sfantul Mucenic Montanus si sotia sa, Maxima	NOT	NULL	NULL
@bisaci007 Urcite o Cine a urcite o AB👍🤪	NOT	NULL	NULL
CEEEE BAG PULA IN EA DE NINSOARE PARCA ERA APROAPE APRILIE ALOOOOOOO	OFF	TIN	OTH
Știți de ce nu mai este hârtie igienică în magazine? pentru că acum când strănută unu’, zece fac pe ei!	NOT	NULL	NULL
@agerpres Niciodata astfel de masuri nu vor putea fi implementate cu vorba buna si ratiunea, statul trebuie sa scoata 'bata" astfel incat populatia sa inteleaga ce trebuie facut. Din pacata Spania si Franta nu au inteles nimic din ce se intampla in Italia....si nici Romania se pare ca nu.	NOT	NULL	NULL
FRF nu renunta la Campionatul European!	NOT	NULL	NULL
Suceava, focar de coronavirus. Iaşul cere AJUTOR să nu fie transferaţi pacienţii	NOT	NULL	NULL
„Şomajul tehnic, o necesitate amară!”.	NOT	NULL	NULL
@ZoliBara i-ai dat cu căcat pe ochi și ai scăpat-o de covid!	OFF	TIN	IND
@Mei_Suka @Denisa27909878 @BTS_twt Am atașat link cu programul tv, utv	NOT	NULL	NULL
@esennoua Salut. Conform Institului National de sanatate USA - pubmed, informatie oficiala, statul la soare si la aer ajuta in ameliorarea infectiei cauzate de coronavirus. Va rog sa im scrieti un mesaj pt a va trimite toata documentatia.	NOT	NULL	NULL
@radusmall Dar oare o sa mai existe meseria asta mult timp ? Cine dracu ii tot plateste pe toti cand nu mai sunt incasari din bilete, drepturi tv, publicitate etc ?	OFF	UNT	NULL
@BoyWithPlant poti sa mi recomanzi niste fansite uri de incredere :( multe sunt problematice	NOT	NULL	NULL
@sopeprotector @BoyWithPlant Imaginează-ți că în mai ar trebui să merg cu clasa la cabană să ne facem bahaos drept banchet de a 12-a și e posibil să se anuleze din cauza virusului ăsta nenorocit 😭😭😭 NUUU CHIAR VOIAM ASTAA	NOT	NULL	NULL
@RaduTheSecond Iar dupa doua sticle, casele erau impecabile, banuiesc	NOT	NULL	NULL
@xyzwtf_55 Vă mulțumesc frumos! Să trecem cu bine, vă doresc multă sănătate Doamna Dana! 🌹 🌹 🙏🙏💐💐🌷🌷	NOT	NULL	NULL
MApN a cumparat din Olanda un spital modular de izolare si tratament. Va functiona la Constanta	NOT	NULL	NULL
@MarmotaDeCampie Te gândești la modelul Olandei ?	NOT	NULL	NULL
@vkfilter și eu văd pufuleți omg	NOT	NULL	NULL
Peluza Nord Rapid Bucuresti	NOT	NULL	NULL
@_lor3scu_ Chiar deloc!	NOT	NULL	NULL
Romantice: doar 3 kdrame m au făcut sa plâng, mai demult Loving you a thousand times și Uncontrollable fond. Iar de curând am văzut Mariage Contract 😭😭 Acum caut comedii ca să ma vindec	NOT	NULL	NULL
@stiripesurse_ro Ăștia-s incorigibili! Ce dracu' au ei de-mpărțit cu chivuțele, care vin cu noaptea-n cap la piață.	OFF	UNT	NULL
@yo0nmin_ oke oricum sunt pe la jumate ,daca nu s ar mai bloca poate l as termina curand	NOT	NULL	NULL
Ce noroc are Dragnea, bag pula...	OFF	TIN	OTH
@w_lemn @ManoliuValy @stareapreseiro În orice condiții e un prost. Chiar și neplătit. Omu' are la propriu probleme psihice.	OFF	UNT	NULL
@suspaharu toți suntem, intreaga omenire. Sper că ne vine bine palma asta, dar mă tem ca e cam târziu	NOT	NULL	NULL
@nwradu Tocmai ca să nu termine pandemia PNL-ul fix în an electoral.	NOT	NULL	NULL
@severvoinescu @itmorar Au funcția ‘Translate’	NOT	NULL	NULL
@radusmall @victore_1974 Tu nu mai ești ue.	NOT	NULL	NULL
„CULTURA este cea care faciliteaza indeplinirea oricarui plan curajos de CX” – Anca Serbanescu	NOT	NULL	NULL
@mybabygonloveme AUGUST? PLM TOATA VARA SE DUCE PE PULA	OFF	UNT	NULL
De 30 de ani așteptăm starea de urgență.	NOT	NULL	NULL
@futacu @Sorin_Patiu Toate cifrele sunt spuse de Tătaru, la întrebarea unui jurnalist. Eu n-am calculat. Nu raportează periodic, doar dacă sunt întrebați.	NOT	NULL	NULL
Nu puteți întâi închide oamenii în casă și apoi să gândiți soluții! Căci ne-ați obișnuit, gândiți greu,,de îndată" nu știm când este la dumneavoastră pus în practică!	NOT	NULL	NULL
#CIO Comitetul Internaţional Olimpic, criticat după ce doi boxeri turci au fost infectaţi cu noul #coronavirus	NOT	NULL	NULL
@ZoliBara @voiculesti In cazul acesta, compleCtat.	NOT	NULL	NULL
Lumea de după …	NOT	NULL	NULL
Recomandăm folosirea surselor oficiale în completarea documentelor necesare pt activitățile din afara locuinței, în perioada restricțiilor determinate de #COVID19. Fiți grijulii cu datele dvs și faceți o minimă documentare înainte să le introduceți online!	NOT	NULL	NULL
French toast cu fructe si miere -	NOT	NULL	NULL
@ECiocu dacă tot avem timp si avem ceva in comun(bucătari) am 3 intrebari:	NOT	NULL	NULL
Sunteti in cautarea unui hibrid de floarea soarelui performant, cu un randament ridicat de ulei?	NOT	NULL	NULL
Am fost la Kaufland. Am luat și eu ce-am mai găsit: caviar, foie gras, cremă de hribi cu trufă albă, terină de struț cu stafide aurii și un bax de Evian…	NOT	NULL	NULL
În cât timp putem produce medicamente pentru Covid-19 în România?	NOT	NULL	NULL
@SilviuFoca Știu despre ce vorbești, mă îngrețoșează reclama aia, conceptul, de fapt, că-s mai multe versiuni ale reclamei. Și le mai și difuzează nelimitat... 🙄	OFF	TIN	IND
@JAy_FLo92 Am zis bine ca mai avea sa se blocheze doar  pe ea !  Da-o in plm de muiere !	OFF	TIN	IND
Prezentul ne dovedește încă o data ca viitorul nu poate fi decât digital.	NOT	NULL	NULL
Tu întrebi care este scopul notificării unei aplicații de știri ?	NOT	NULL	NULL
@jsalaxy și dacă ar purta you'll be dead :)	OFF	TIN	IND
Mărturia sfâșietoare a unei jurnaliste din Italia: ”Bergamo nu cântă ci numără morții”...	NOT	NULL	NULL
@NOTSATISFYlNG @valis2023 vai sami bag pula cu sunet ii si mai rau	OFF	UNT	NULL
există vreo sursă oficială privind numărul de oameni testați pentru coronavirus în românia?	NOT	NULL	NULL
Danemarca se grăbește cu legea de urgență asupra coronavirusului	NOT	NULL	NULL
Și cu gripelnița asta: vine chinezu' cu brațele pline, prieten bun și vechi, să te scoată din căcat, iar tu, nimic, deși ești în cloacă pân-la nas. Capra, cu cât îi mai râioasă, cu atât ține coada mai sus! Anii trecuți, alte animale au dat flit japonezului. Politicieni, ce plm!!!	OFF	TIN	OTH
@CorinaCg3 Vom putea in continuare , doar sa avem rabdare .	NOT	NULL	NULL
Un înalt prelat al Bisericii Ortodoxe, doctor în teologie, recomandă atacarea virușilor cu apă sfințită, dangăt de clopot și post	NOT	NULL	NULL
Usturoiul este o planta medicinala, alimentara dar si condiment.	NOT	NULL	NULL
Untișorul oprește evoluția varicelor și vindecă hemoroizi sângeroși -	NOT	NULL	NULL
Florin Cîțu: "Amânarea plății ratelor înseamnă o păsuire. Ratele trebuie plătite ulterior. Românii să fie foarte cumpătați"	NOT	NULL	NULL
